jday,mjd,filter,instrument,system,obsmag,obsmagerr,mag,magerr,limmag,fnu,fnuerr,amag,amagerr,snr,source
2458254.8250694,58254.325,g,P48+ZTF,PS1,,0.0,,0.0,20.76880603243636,-2.283365058729399e-28,2.537792007469102e-29,,0.0,-10.0086182990239,forced
2458254.8255207995,58254.3255,g,P48+ZTF,PS1,,0.0,,0.0,20.74290603243636,-2.5930239207737017e-28,2.8937747001949097e-29,,0.0,-9.96773788049073,forced
2458254.8259837995,58254.3259,g,P48+ZTF,PS1,,0.0,,0.0,20.72950603243636,-3.081272846829756e-28,2.631748542197562e-29,,0.0,-13.0238854227304,forced
2458254.8264352,58254.3264,g,P48+ZTF,PS1,,0.0,,0.0,20.78360603243636,-2.805228394601474e-28,2.7173093547750313e-29,,0.0,-11.4837556582054,forced
2458254.8268981003,58254.3268,g,P48+ZTF,PS1,,0.0,,0.0,20.808806032436358,-2.8105002672752686e-28,2.735795222930554e-29,,0.0,-11.427595125978401,forced
2458254.8273495,58254.3273,g,P48+ZTF,PS1,,0.0,,0.0,20.799806032436358,-2.527038035405581e-28,2.7407136256696033e-29,,0.0,-10.2565882433715,forced
2458254.8278125,58254.3278,g,P48+ZTF,PS1,,0.0,,0.0,20.74070603243636,-2.876145244432055e-28,2.841893799546225e-29,,0.0,-11.257909953076,forced
2458254.8282639,58254.3282,g,P48+ZTF,PS1,,0.0,,0.0,20.825906032436357,-2.814643010913868e-28,2.571531356723941e-29,,0.0,-12.1754857462394,forced
2458254.8287153,58254.3287,g,P48+ZTF,PS1,,0.0,,0.0,20.833406032436358,-2.4677106871379503e-28,2.660080708288991e-29,,0.0,-10.3193948339857,forced
2458254.8291782,58254.3291,g,P48+ZTF,PS1,,0.0,,0.0,20.78210603243636,-2.4495876188972926e-28,2.645852377314632e-29,,0.0,-10.2986943678194,forced
2458254.8296296,58254.3296,g,P48+ZTF,PS1,,0.0,,0.0,20.75230603243636,-2.9420866786784234e-28,2.7373095764463827e-29,,0.0,-11.956012155551699,forced
2458254.8300926,58254.33,g,P48+ZTF,PS1,,0.0,,0.0,20.76260603243636,-2.687572329213235e-28,3.0743370682286246e-29,,0.0,-9.72441491110372,forced
2458254.830544,58254.3305,g,P48+ZTF,PS1,,0.0,,0.0,20.76580603243636,-2.712103163826592e-28,2.907729296826242e-29,,0.0,-10.3754522068866,forced
2458254.8309954,58254.3309,g,P48+ZTF,PS1,,0.0,,0.0,20.72720603243636,-2.268249415465016e-28,2.8698856951044115e-29,,0.0,-8.79186496688476,forced
2458254.8314583,58254.3314,g,P48+ZTF,PS1,,0.0,,0.0,20.75590603243636,-2.121651896079703e-28,2.796286642812758e-29,,0.0,-8.44009320674019,forced
2458254.8319097,58254.3319,g,P48+ZTF,PS1,,0.0,,0.0,20.76280603243636,-2.4507304010706443e-28,2.908764965613035e-29,,0.0,-9.37220347007807,forced
2458254.8323727003,58254.3323,g,P48+ZTF,PS1,,0.0,,0.0,20.71640603243636,-2.81874519647457e-28,3.066896319147301e-29,,0.0,-10.2237807150396,forced
2458254.8328241003,58254.3328,g,P48+ZTF,PS1,,0.0,,0.0,20.748006032436358,-2.897705378671933e-28,3.0351499719155424e-29,,0.0,-10.6201065221547,forced
2458254.833287,58254.3332,g,P48+ZTF,PS1,,0.0,,0.0,20.73210603243636,-2.7460661978973015e-28,2.989966122058877e-29,,0.0,-10.216438754972499,forced
2458254.8337384,58254.3337,g,P48+ZTF,PS1,,0.0,,0.0,20.78350603243636,-2.4788062689091403e-28,2.875195693387277e-29,,0.0,-9.59025108379399,forced
2458254.8342014,58254.3342,g,P48+ZTF,PS1,,0.0,,0.0,20.787706032436358,-2.0802225419470543e-28,2.8514224760043154e-29,,0.0,-8.11527106715576,forced
2458254.8346528,58254.3346,g,P48+ZTF,PS1,,0.0,,0.0,20.716206032436357,-2.5260545987320355e-28,2.730214822729054e-29,,0.0,-10.2920221968085,forced
2458254.8351157,58254.3351,g,P48+ZTF,PS1,,0.0,,0.0,20.76360603243636,-2.9604552345662115e-28,2.934824668164152e-29,,0.0,-11.2209890543836,forced
2458254.8355671,58254.3355,g,P48+ZTF,PS1,,0.0,,0.0,20.771706032436363,-2.482201161060841e-28,2.733735071083827e-29,,0.0,-10.1003250642961,forced
2458254.8360185,58254.335999999996,g,P48+ZTF,PS1,,0.0,,0.0,20.70030603243636,-2.171463326899426e-28,2.7559328117293084e-29,,0.0,-8.76473267711045,forced
2458254.8364815,58254.3364,g,P48+ZTF,PS1,,0.0,,0.0,20.84680603243636,-2.4029870221920222e-28,2.1362319793921423e-29,,0.0,-12.5128954027108,forced
2458254.8369329,58254.3369,g,P48+ZTF,PS1,,0.0,,0.0,20.91750603243636,-2.6402245088750332e-28,2.107800735180758e-29,,0.0,-13.9336888341207,forced
2458254.8373958,58254.3373,g,P48+ZTF,PS1,,0.0,,0.0,20.933806032436358,-2.623404138327265e-28,2.160797345779961e-29,,0.0,-13.505353699883,forced
2458254.8378472,58254.3378,g,P48+ZTF,PS1,,0.0,,0.0,20.94290603243636,-2.5998723206931794e-28,2.1412554272284808e-29,,0.0,-13.5063607292193,forced
2458254.8383102003,58254.3383,g,P48+ZTF,PS1,,0.0,,0.0,20.94280603243636,-2.601404135039273e-28,2.013369919800414e-29,,0.0,-14.3727228609637,forced
2458254.8387616,58254.3387,g,P48+ZTF,PS1,,0.0,,0.0,20.93470603243636,-2.628419058816934e-28,2.0999440331413887e-29,,0.0,-13.923284215629199,forced
2458254.8392245,58254.3392,g,P48+ZTF,PS1,,0.0,,0.0,20.92080603243636,-2.706676670996684e-28,2.2066960644455496e-29,,0.0,-13.6442183350524,forced
2458254.8396759,58254.3396,g,P48+ZTF,PS1,,0.0,,0.0,20.914006032436358,-1.9939490649923823e-28,2.103246396013731e-29,,0.0,-10.5457800182874,forced
2458254.8401389,58254.3401,g,P48+ZTF,PS1,,0.0,,0.0,20.92820603243636,-2.4729678390369817e-28,2.150983786834401e-29,,0.0,-12.788986608431099,forced
2458254.8405903,58254.3405,g,P48+ZTF,PS1,,0.0,,0.0,20.94840603243636,-2.743657109297149e-28,1.9530752809055288e-29,,0.0,-15.6266416064644,forced
2458254.8410417004,58254.34099999999,g,P48+ZTF,PS1,,0.0,,0.0,20.90260603243636,-2.6267545187855643e-28,1.9484210184091966e-29,,0.0,-14.996554263378199,forced
2458254.8415046004,58254.3415,g,P48+ZTF,PS1,,0.0,,0.0,20.91900603243636,-2.492869065392733e-28,1.927916942511492e-29,,0.0,-14.383545434725802,forced
2458254.8419560003,58254.3419,g,P48+ZTF,PS1,,0.0,,0.0,20.92410603243636,-2.7982954975906747e-28,2.2110127869839106e-29,,0.0,-14.078523838559999,forced
2458254.842419,58254.3424,g,P48+ZTF,PS1,,0.0,,0.0,20.93070603243636,-2.899471182442711e-28,2.0127786718371108e-29,,0.0,-16.0242449830274,forced
2458254.8428704,58254.3428,g,P48+ZTF,PS1,,0.0,,0.0,20.899306032436364,-2.605497937437528e-28,2.1030708925774332e-29,,0.0,-13.7813455486151,forced
2458254.8433333,58254.3433,g,P48+ZTF,PS1,,0.0,,0.0,20.91650603243636,-2.7978488991452557e-28,2.2640828510826007e-29,,0.0,-13.746329258051901,forced
2458254.8437847,58254.3437,g,P48+ZTF,PS1,,0.0,,0.0,20.87800603243636,-2.518656824764472e-28,2.3991334098733159e-29,,0.0,-11.6780249799835,forced
2458254.8442477,58254.3442,g,P48+ZTF,PS1,,0.0,,0.0,20.92740603243636,-2.639087934415192e-28,1.957529518294483e-29,,0.0,-14.9968601850313,forced
2458254.8446991,58254.3446,g,P48+ZTF,PS1,,0.0,,0.0,20.899106032436357,-2.631158944176209e-28,2.157136917654077e-29,,0.0,-13.5682605132302,forced
2458254.845162,58254.3451,g,P48+ZTF,PS1,,0.0,,0.0,20.89950603243636,-2.6243602743441764e-28,2.4023663260379193e-29,,0.0,-12.151755549453402,forced
2458254.8456134,58254.3456,g,P48+ZTF,PS1,,0.0,,0.0,20.886906032436357,-2.6044685339002006e-28,2.4735459278470987e-29,,0.0,-11.712616869432699,forced
2458254.8460764,58254.346,g,P48+ZTF,PS1,,0.0,,0.0,20.86970603243636,-2.465232998988609e-28,2.101485375226325e-29,,0.0,-13.049275541743699,forced
2458254.8465278,58254.3465,g,P48+ZTF,PS1,,0.0,,0.0,20.829006032436357,-2.371137251260873e-28,2.0716818514086998e-29,,0.0,-12.731759698116901,forced
2458254.8469792004,58254.3469,g,P48+ZTF,PS1,,0.0,,0.0,20.820606032436363,-2.6416983391816023e-28,2.3749163167945635e-29,,0.0,-12.373418808738899,forced
2458254.8474421003,58254.3474,g,P48+ZTF,PS1,,0.0,,0.0,20.82660603243636,-2.6350716066490766e-28,2.0673964910021366e-29,,0.0,-14.1782767007211,forced
2458254.8478935,58254.3478,g,P48+ZTF,PS1,,0.0,,0.0,20.78810603243636,-2.3846906385208387e-28,2.1218301641753865e-29,,0.0,-12.5019059893419,forced
2458254.8483565,58254.3483,g,P48+ZTF,PS1,,0.0,,0.0,20.733006032436357,-2.4493899765589424e-28,2.426034516343994e-29,,0.0,-11.230931073190598,forced
2458254.8488079,58254.3488,g,P48+ZTF,PS1,,0.0,,0.0,20.653306032436358,-2.9121872467759656e-28,2.4212734672629567e-29,,0.0,-13.3792033238695,forced
2458254.8492593,58254.3492,g,P48+ZTF,PS1,,0.0,,0.0,20.59470603243636,-2.376640442386375e-28,2.450385414350946e-29,,0.0,-10.7890668852916,forced
2458254.8497222,58254.3497,g,P48+ZTF,PS1,,0.0,,0.0,20.89090603243636,-5.1525722289694806e-30,3.643851398616787e-30,,0.0,-1.57296200385953,forced
2458254.8501736,58254.3501,g,P48+ZTF,PS1,,0.0,,0.0,20.94100603243636,-2.601106713013694e-28,1.983287150452848e-29,,0.0,-14.589062099124599,forced
2458254.8506366,58254.3506,g,P48+ZTF,PS1,,0.0,,0.0,20.885406032436357,-2.8004019021886114e-28,2.2564674236988643e-29,,0.0,-13.805307895478801,forced
2458254.8510995,58254.350999999995,g,P48+ZTF,PS1,,0.0,,0.0,20.87030603243636,-2.300026114361242e-28,2.3227798536881158e-29,,0.0,-11.0148735922395,forced
2458254.8515509,58254.3515,g,P48+ZTF,PS1,,0.0,,0.0,20.91160603243636,-2.7003217570515845e-28,2.291320725893267e-29,,0.0,-13.109448845819196,forced
2458254.8520139,58254.352,g,P48+ZTF,PS1,,0.0,,0.0,20.92120603243636,-2.282618689270476e-28,2.206373344241336e-29,,0.0,-11.508246823055101,forced
2458254.8524653,58254.3524,g,P48+ZTF,PS1,,0.0,,0.0,20.87970603243636,-9.382038618939602e-30,4.520613112346783e-30,,0.0,-2.30863181847173,forced
2458254.8529167003,58254.3529,g,P48+ZTF,PS1,,0.0,,0.0,20.891106032436358,-2.7985922360286694e-28,2.1856600596575962e-29,,0.0,-14.2433389688287,forced
2458254.8533796,58254.3533,g,P48+ZTF,PS1,,0.0,,0.0,20.86910603243636,-2.5865147642732237e-28,2.2134356410197624e-29,,0.0,-12.9987880997415,forced
2458254.853831,58254.3538,g,P48+ZTF,PS1,,0.0,,0.0,20.857906032436357,-6.1926499685824306e-30,2.6513255043423287e-30,,0.0,-2.59817431042904,forced
2458254.854294,58254.3542,g,P48+ZTF,PS1,,0.0,,0.0,20.82620603243636,-2.685154874190794e-28,2.3992715062714806e-29,,0.0,-12.4492946141806,forced
2458254.8547569,58254.3547,g,P48+ZTF,PS1,,0.0,,0.0,20.81700603243636,-2.350689556161161e-28,2.279815674304245e-29,,0.0,-11.4696547066391,forced
2458254.8552199,58254.3552,g,P48+ZTF,PS1,,0.0,,0.0,20.838006032436358,-2.9018062839540697e-28,2.200900736472454e-29,,0.0,-14.6663742252649,forced
2458254.8556713,58254.3556,g,P48+ZTF,PS1,,0.0,,0.0,20.871706032436357,-2.756554302979831e-28,2.2793681974154078e-29,,0.0,-13.4526198186025,forced
2458254.8561227,58254.3561,g,P48+ZTF,PS1,,0.0,,0.0,20.939906032436358,-3.0570918536608817e-28,1.9826460730499425e-29,,0.0,-17.1521313846104,forced
2458254.8565856004,58254.3565,g,P48+ZTF,PS1,,0.0,,0.0,20.94820603243636,-3.1511481348042044e-28,2.181672290835533e-29,,0.0,-16.066974525243097,forced
2458254.857037,58254.357,g,P48+ZTF,PS1,,0.0,,0.0,20.927806032436358,-2.460447996684878e-28,2.04677025638363e-29,,0.0,-13.3721085767228,forced
2458254.8574884,58254.3574,g,P48+ZTF,PS1,,0.0,,0.0,20.94970603243636,-2.9725045046961314e-28,2.1009008027861882e-29,,0.0,-15.738805758006599,forced
2458254.8579514,58254.3579,g,P48+ZTF,PS1,,0.0,,0.0,20.874406032436358,-2.604342991027095e-28,2.0714263355809725e-29,,0.0,-13.9856767991909,forced
2458254.8584144,58254.3584,g,P48+ZTF,PS1,,0.0,,0.0,20.831906032436358,-2.587609307751059e-28,2.1584759510487559e-29,,0.0,-13.335407505680001,forced
2458254.8588657,58254.3588,g,P48+ZTF,PS1,,0.0,,0.0,20.858006032436357,-2.4861592566269528e-28,2.1837538153060963e-29,,0.0,-12.6642673237258,forced
2458254.8593171,58254.3593,g,P48+ZTF,PS1,,0.0,,0.0,20.79200603243636,-2.848716036670988e-28,2.2781843578836568e-29,,0.0,-13.909614564741002,forced
2458254.8597801,58254.3597,g,P48+ZTF,PS1,,0.0,,0.0,20.89630603243636,-2.5465086181119477e-28,2.309788571043709e-29,,0.0,-12.263875225214699,forced
2458254.8652083,58254.3652,r,P48+ZTF,PS1,20.87534348657303,0.2127782734811833,20.84182693912545,0.21277827348118336,20.574183452552433,1.6721268645518668e-28,3.2769678833737617e-29,-16.398173060874544,0.21277827348118336,5.676123555587782,forced
2458254.8842014,58254.3842,i,P48+ZTF,PS1,21.938442587216407,0.7893838620027408,21.912860126530372,0.7893838620027412,20.02071753931396,6.235279839352728e-29,4.533356499199152e-29,-15.327139873469632,0.7893838620027412,1.52999805083379,forced
2458254.9025463,58254.4025,g,P48+ZTF,PS1,,0.0,,0.0,20.947906032436357,-2.6005523171427227e-28,2.1976472955571697e-29,,0.0,-13.1632279869978,forced
2458254.9034838,58254.4034,g,P48+ZTF,PS1,,0.0,,0.0,20.95490603243636,-2.8698746746350045e-28,2.0896418949737458e-29,,0.0,-15.277273939762,forced
2458254.92375,58254.4237,g,P48+ZTF,PS1,,0.0,,0.0,20.94070603243636,-2.789740433696517e-28,2.069532376356664e-29,,0.0,-14.994996650788,forced
2458255.0356119997,58254.535612,o,ATLAS,ATLAS,-21.365,1.778,,0.0,19.169912294371322,-1.0280993445028308e-28,1.850578820105096e-28,,0.0,-0.5555555555555556,forced
2458255.055168,58254.55516799999,o,ATLAS,ATLAS,-22.277,3.095,,0.0,19.219912294371323,-4.1123973780113237e-29,1.4393390823039632e-28,,0.0,-0.2857142857142857,forced
2458255.055625,58254.555625,o,ATLAS,ATLAS,22.314,4.308,22.283912294371323,4.308,19.129912294371323,4.1123973780113237e-29,1.953388754555379e-28,-14.95608770562868,4.308,0.21052631578947367,forced
2458255.062018,58254.562018,o,ATLAS,ATLAS,22.308000000000003,4.375,22.27791229437133,4.375,19.149912294371322,4.1123973780113237e-29,1.953388754555379e-28,-14.962087705628676,4.375,0.21052631578947367,forced
2458255.062476,58254.562476,o,ATLAS,ATLAS,20.249,0.563,20.218912294371325,0.5630000000000002,19.20991229437132,2.9814880990582086e-28,1.6449589512045295e-28,-17.021087705628677,0.5630000000000002,1.8125,forced
2458255.075223,58254.575223,o,ATLAS,ATLAS,19.862,0.458,19.831912294371325,0.4580000000000002,19.069912294371324,4.215207312461607e-28,1.953388754555379e-28,-17.408087705628677,0.4580000000000002,2.1578947368421053,forced
2458255.075679,58254.575679,o,ATLAS,ATLAS,-21.121,1.127,,0.0,19.09991229437132,-1.3365291478536798e-28,1.542149016754246e-28,,0.0,-0.8666666666666667,forced
2458255.0888549997,58254.588855,o,ATLAS,ATLAS,20.441,1.31,20.41091229437132,1.310000000000001,18.46991229437133,2.4674384268067937e-28,3.289917902409058e-28,-16.82908770562868,1.310000000000001,0.75,forced
2458255.7767824,58255.2767,r,P48+ZTF,PS1,20.974613208955056,0.24252357670365324,20.941096661507487,0.24252357670365324,20.57948345255243,1.5260238999000883e-28,3.408717262232901e-29,-16.298903338492515,0.24252357670365324,4.9799519974078095,forced
2458255.8113542004,58255.3113,r,P48+ZTF,PS1,20.94080558135102,0.2567130538655072,20.907289033903453,0.25671305386550725,20.487283452552433,1.5742887299997398e-28,3.7222712641724516e-29,-16.332710966096553,0.25671305386550725,4.70469168605892,forced
2458255.8171991003,58255.3171,r,P48+ZTF,PS1,21.036458892134906,0.2625192058052428,21.002942344687334,0.2625192058052428,20.524083452552432,1.441527932470584e-28,3.4854577596272966e-29,-16.237057655312668,0.2625192058052428,4.600637757223192,forced
2458255.8745255,58255.3745,g,P48+ZTF,PS1,,0.0,,0.0,20.77820603243636,-2.995436614513787e-28,2.6162965472328404e-29,,0.0,-12.735850929161801,forced
2458255.8954977,58255.3954,g,P48+ZTF,PS1,,0.0,,0.0,20.81870603243636,-2.4189838019707404e-28,2.7770799300158175e-29,,0.0,-9.68945570117395,forced
2458255.9154167003,58255.4154,g,P48+ZTF,PS1,,0.0,,0.0,20.758906032436357,-2.622918262505096e-28,2.4778845236386168e-29,,0.0,-11.7749343621292,forced
2458257.7954514,58257.2954,r,P48+ZTF,PS1,20.926851742627797,0.19949502903359234,20.893335195180217,0.1994950290335924,20.68348345255243,1.5946520001205359e-28,2.9300408853308105e-29,-16.34666480481978,0.1994950290335924,6.054064485087861,forced
2458257.817037,58257.317,r,P48+ZTF,PS1,21.155379795714985,0.2450415714049773,21.121863248267413,0.2450415714049773,20.63208345255243,1.2919767571043759e-28,2.9158833738080003e-29,-16.11813675173259,0.2450415714049773,4.92877907735826,forced
2458257.8542593,58257.3542,r,P48+ZTF,PS1,21.107598479903764,0.24776813759468244,21.074081932456195,0.2477681375946825,20.65868345255243,1.3501040094849396e-28,3.0809763414283193e-29,-16.165918067543807,0.2477681375946825,4.8745402937951,forced
2458257.8596296003,58257.3596,r,P48+ZTF,PS1,20.91970443801866,0.200429386142333,20.886187890571087,0.20042938614233305,20.628383452552427,1.6051840798621884e-28,2.9632065170369376e-29,-16.353812109428915,0.20042938614233305,6.025841786324509,forced
2458257.8787037004,58257.3787,r,P48+ZTF,PS1,20.944137691149184,0.22885147277948256,20.91062114370161,0.22885147277948265,20.51738345255243,1.5694646653587155e-28,3.3081175571805986e-29,-16.32937885629839,0.22885147277948265,5.27746557867957,forced
2458257.8796412004,58257.3796,r,P48+ZTF,PS1,21.31931429676121,0.2875978586302621,21.28579774931364,0.2875978586302622,20.609583452552425,1.1109151776651407e-28,2.9426745172187227e-29,-15.95420225068636,0.2875978586302622,4.19946023233972,forced
2458257.901331,58257.4013,r,P48+ZTF,PS1,21.22832964149323,0.2541436074107267,21.194813094045656,0.2541436074107268,20.782283452552427,1.2080217742254176e-28,2.827675914157686e-29,-16.045186905954345,0.2541436074107268,4.75225712945818,forced
2458257.982863,58257.482863,o,ATLAS,ATLAS,21.234,1.179,21.203912294371325,1.1789999999999998,19.379912294371323,1.2337192134033969e-28,1.4393390823039632e-28,-16.036087705628677,1.1789999999999998,0.8571428571428571,forced
2458257.993843,58257.493843,o,ATLAS,ATLAS,-20.962,1.057,,0.0,19.319912294371324,-1.542149016754246e-28,1.6449589512045295e-28,,0.0,-0.9375,forced
2458258.011543,58257.51154299999,o,ATLAS,ATLAS,20.878,0.91,20.84791229437133,0.9100000000000004,19.269912294371323,1.6449589512045295e-28,1.542149016754246e-28,-16.392087705628676,0.9100000000000004,1.0666666666666669,forced
2458258.015087,58257.515087,o,ATLAS,ATLAS,20.493,0.611,20.462912294371325,0.6110000000000002,19.269912294371323,2.3646284923565106e-28,1.4393390823039632e-28,-16.777087705628677,0.6110000000000002,1.6428571428571428,forced
2458258.7576505,58258.2576,r,P48+ZTF,PS1,21.171526252882305,0.27687267827540085,21.13800970543473,0.276872678275401,20.617583452552427,1.272905367596134e-28,3.246025293924753e-29,-16.101990294565272,0.276872678275401,4.36213416848053,forced
2458258.8162847,58258.3162,g,P48+ZTF,PS1,,0.0,,0.0,20.93280603243636,-3.0766152369977398e-28,2.2350452304901258e-29,,0.0,-15.3123437922114,forced
2458258.8751852,58258.3751,g,P48+ZTF,PS1,,0.0,,0.0,20.911306032436357,-3.013037734092081e-28,2.3500487031982543e-29,,0.0,-14.2620682009202,forced
2458258.8908333,58258.3908,r,P48+ZTF,PS1,21.60546796079699,0.4603478103020305,21.571951413349424,0.4603478103020305,20.473783452552432,8.535312662480541e-29,3.618938446739395e-29,-15.66804858665058,0.4603478103020305,2.62357231466236,forced
2458258.9108912004,58258.4108,r,P48+ZTF,PS1,21.142020258681825,0.34559922519677994,21.108503711234256,0.3455992251967801,20.27668345255243,1.3079722061259174e-28,4.163388666925222e-29,-16.131496288765746,0.3455992251967801,3.4946715217204702,forced
2458259.045264,58258.545264,o,ATLAS,ATLAS,21.53,2.229,21.499912294371324,2.2290000000000005,19.169912294371322,9.25289410052548e-29,2.0561986890056616e-28,-15.740087705628678,2.2290000000000005,0.45,forced
2458259.058095,58258.55809500001,o,ATLAS,ATLAS,-20.685,1.0490000000000002,,0.0,19.009912294371322,-1.9533887545553785e-28,2.0561986890056616e-28,,0.0,-0.95,forced
2458259.071069,58258.57106900001,o,ATLAS,ATLAS,-20.794,0.971,,0.0,19.109912294371327,-1.850578820105096e-28,1.7477688856548124e-28,,0.0,-1.0588235294117647,forced
2458259.08555,58258.58555,o,ATLAS,ATLAS,21.866,2.577,21.83591229437132,2.5770000000000013,19.139912294371328,6.168596067016984e-29,1.7477688856548124e-28,-15.40408770562868,2.5770000000000013,0.35294117647058826,forced
2458259.8942361,58259.3942,g,P48+ZTF,PS1,,0.0,,0.0,19.57680603243636,-2.035632414779146e-28,7.97651963947968e-29,,0.0,-2.83883871987771,forced
2458259.996181,58259.496181,c,ATLAS,ATLAS,21.247,0.731,21.20716341442605,0.7310000000000001,19.800163414426056,1.2448467226912843e-28,8.298978151275226e-29,-16.03283658557395,0.7310000000000001,1.5,forced
2458260.005664,58259.505664,c,ATLAS,ATLAS,20.569000000000006,0.457,20.52916341442605,0.4570000000000001,19.79016341442605,2.282218991600688e-28,1.0373722689094031e-28,-16.710836585573947,0.4570000000000001,2.2,forced
2458260.008357,58259.50835700001,c,ATLAS,ATLAS,-21.154,0.66,,0.0,19.800163414426056,-1.2448467226912843e-28,8.298978151275226e-29,,0.0,-1.5,forced
2458260.0250130002,58259.525013,c,ATLAS,ATLAS,21.547,0.955,21.50716341442605,0.955,19.730163414426052,9.336350420184631e-29,8.298978151275226e-29,-15.732836585573953,0.955,1.125,forced
2458261.058719,58260.55871900001,o,ATLAS,ATLAS,-21.038,4.591,,0.0,18.249912294371324,-1.4393390823039634e-28,6.579835804818116e-28,,0.0,-0.21875,forced
2458261.070635,58260.570635,o,ATLAS,ATLAS,20.681,2.86,20.650912294371324,2.860000000000001,18.039912294371323,1.9533887545553785e-28,5.757356329215853e-28,-16.58908770562868,2.860000000000001,0.3392857142857143,forced
2458261.08237,58260.58237,o,ATLAS,ATLAS,21.473000000000006,2.541,21.44291229437133,2.541,18.979912294371324,9.25289410052548e-29,2.4674384268067937e-28,-15.797087705628671,2.541,0.375,forced
2458261.0961889997,58260.596189,o,ATLAS,ATLAS,-19.38,0.505,,0.0,18.989912294371322,-6.579835804818116e-28,3.289917902409058e-28,,0.0,-2.0,forced
2458261.109228,58260.609228,o,ATLAS,ATLAS,-14.824000000000002,0.362,,0.0,15.139912294371324,-4.3910123003715905e-26,1.5904696859458795e-26,,0.0,-2.760827407886232,forced
2458261.8323611,58261.3323,r,P48+ZTF,PS1,22.903860680776823,1.8604760431491532,22.870344133329247,1.860476043149153,20.257683452552424,2.581441850989941e-29,4.423460044439889e-29,-14.36965586667075,1.860476043149153,0.649164913824703,forced
2458261.8336921004,58261.3336,r,P48+ZTF,PS1,,0.0,,0.0,20.16328345255243,-2.145800050541543e-29,4.931004245659677e-29,,0.0,-0.484070565694952,forced
2458261.964288,58261.464288,o,ATLAS,ATLAS,-21.217,1.5,,0.0,19.179912294371324,-1.2337192134033969e-28,1.850578820105096e-28,,0.0,-0.6666666666666666,forced
2458261.974127,58261.474127,o,ATLAS,ATLAS,-20.415,0.6990000000000001,,0.0,19.20991229437132,-2.570248361257077e-28,1.7477688856548124e-28,,0.0,-1.4705882352941178,forced
2458261.993148,58261.493148,o,ATLAS,ATLAS,20.683000000000003,0.67,20.65291229437133,0.6700000000000002,19.27991229437132,1.9533887545553785e-28,1.33652914785368e-28,-16.587087705628676,0.6700000000000002,1.4615384615384617,forced
2458261.996041,58261.496041,o,ATLAS,ATLAS,-21.974,2.923,,0.0,19.229912294371324,-6.168596067016984e-29,1.7477688856548124e-28,,0.0,-0.35294117647058826,forced
2458262.7879514,58262.2879,g,P48+ZTF,PS1,,0.0,,0.0,20.159406032436358,-3.20680559922887e-28,4.8396700750537654e-29,,0.0,-7.3707499460568,forced
2458262.9073611,58262.4073,g,P48+ZTF,PS1,,0.0,,0.0,20.534606032436358,-3.2791356801505896e-28,3.3086426058451454e-29,,0.0,-11.024637793361098,forced
2458263.7858449,58263.2858,g,P48+ZTF,PS1,,0.0,,0.0,19.81310603243636,-4.37586928183094e-28,6.815753359770387e-29,,0.0,-7.14176038256876,forced
2458263.7950810003,58263.295,g,P48+ZTF,PS1,,0.0,,0.0,19.98790603243636,-2.782494963367384e-28,5.685170047318689e-29,,0.0,-5.44434613729152,forced
2458263.8375347,58263.3375,i,P48+ZTF,PS1,21.85947151438398,1.2980238890225948,21.83388905369793,1.2980238890225946,19.54571753931395,6.705703991131196e-29,8.016831284668717e-29,-15.406110946302073,1.2980238890225946,0.9304572746602372,forced
2458263.8542361,58263.3542,r,P48+ZTF,PS1,,0.0,,0.0,19.594783452552427,-1.721662667729209e-29,7.368062499173686e-29,,0.0,-0.25992590359246304,forced
2458263.8595602,58263.3595,r,P48+ZTF,PS1,21.31573937081259,0.635577372278212,21.282222823365018,0.6355773722782123,19.79258345255243,1.1145790371709954e-28,6.524616315980107e-29,-15.957777176634982,0.6355773722782123,1.9002497931835904,forced
2458263.8954051,58263.3954,r,P48+ZTF,PS1,21.657427248126393,0.731808057116797,21.62391070067882,0.7318080571167971,19.777183452552432,8.136464234120151e-29,5.484140675126725e-29,-15.616089299321182,0.7318080571167971,1.6503723325788502,forced
2458263.9010417005,58263.401,r,P48+ZTF,PS1,21.864044254273715,0.9495107516225176,21.830527706826143,0.9495107516225182,19.913883452552426,6.726496449129095e-29,5.882534515482584e-29,-15.409472293173854,0.9495107516225182,1.2719769293397,forced
2458263.995696,58263.49569600001,o,ATLAS,ATLAS,17.158,0.68,17.127912294371328,0.6800000000000002,15.98991229437132,5.1199347356240975e-27,3.4749757844195686e-27,-20.112087705628678,0.6800000000000002,1.4733727810650887,forced
2458264.006925,58263.506925,o,ATLAS,ATLAS,20.858,6.732,20.827912294371323,6.732,17.159912294371324,1.6449589512045295e-28,1.1411902723981426e-27,-16.41208770562868,6.732,0.14414414414414414,forced
2458264.02658,58263.52658,o,ATLAS,ATLAS,-18.106,0.456,,0.0,17.20991229437132,-2.1384466365658877e-27,9.766943772776894e-28,,0.0,-2.1894736842105265,forced
2458264.0434990004,58263.543499,o,ATLAS,ATLAS,-19.25,0.508,,0.0,18.29991229437132,-7.402315280420382e-28,3.8039675746604733e-28,,0.0,-1.945945945945946,forced
2458265.98,58265.48,o,ATLAS,ATLAS,20.73,1.41,20.699912294371323,1.41,18.629912294371323,1.850578820105096e-28,2.67305829570736e-28,-16.54008770562868,1.41,0.6923076923076923,forced
