jday,mjd,filter,instrument,system,obsmag,obsmagerr,mag,magerr,limmag,fnu,fnuerr,amag,amagerr,snr,source
2458798.8494329,58798.3494,r,P48+ZTF,PS1,19.121450369422178,0.12814154774977216,18.948461737434727,0.12814154774977216,19.10131136801255,9.563465709811617e-28,1.128706303185436e-28,-17.74153826256527,0.12814154774977216,9.425169208836813,forced
2458798.8498843,58798.3498,r,P48+ZTF,PS1,18.989295025632273,0.12262851142967345,18.816306393644822,0.12262851142967345,18.95481136801255,1.0801335167862724e-27,1.2199571565204086e-28,-17.873693606355175,0.12262851142967345,9.84889856480468,forced
2458798.8503356003,58798.3503,r,P48+ZTF,PS1,19.107344046994267,0.1575128512143805,18.93435541500682,0.1575128512143805,18.865511368012548,9.688528787019877e-28,1.4055603807151914e-28,-17.755644584993178,0.1575128512143805,7.6676649613817585,forced
2458798.850787,58798.3507,r,P48+ZTF,PS1,19.03215991077737,0.18555322140660194,18.859171278789926,0.18555322140660194,18.524311368012548,1.0383206432730447e-27,1.7744986246931736e-28,-17.830828721210075,0.18555322140660194,6.5089453099674,forced
2458798.8512384,58798.3512,r,P48+ZTF,PS1,20.00919722436636,0.6471656535030147,19.83620859237891,0.647165653503015,18.23991136801255,4.221983804734911e-28,2.5165623989476293e-28,-16.853791407621088,0.647165653503015,1.8662235297662,forced
2458798.8516898,58798.3516,r,P48+ZTF,PS1,18.919416909575904,0.15453199638859014,18.746428277588453,0.15453199638859014,18.510311368012548,1.1519368965719684e-27,1.639542897812815e-28,-17.94357172241154,0.15453199638859014,7.81557087495841,forced
2458798.8521412,58798.3521,r,P48+ZTF,PS1,18.848901993935,0.08720529804057903,18.67591336194755,0.08720529804057904,19.161211368012548,1.2292342578552086e-27,9.873092501491514e-29,-18.01408663805245,0.08720529804057904,13.849568745947499,forced
2458798.8525926,58798.3525,r,P48+ZTF,PS1,18.933231930006393,0.09308810395102618,18.760243298018946,0.09308810395102618,19.16541136801255,1.1373723883128446e-27,9.751525154112279e-29,-17.929756701981056,0.09308810395102618,12.974329897827197,forced
2458798.853044,58798.352999999996,r,P48+ZTF,PS1,18.828648153233953,0.09347549213430108,18.655659521246506,0.09347549213430112,19.13011136801255,1.2523801961144584e-27,1.0782255824022242e-28,-18.034340478753496,0.09347549213430112,12.920560701500197,forced
2458798.8535069,58798.3535,r,P48+ZTF,PS1,18.957515710850657,0.12504893737640355,18.784527078863206,0.1250489373764036,18.95071136801255,1.1122160769341565e-27,1.2809873885024575e-28,-17.905472921136788,0.1250489373764036,9.658264960608491,forced
2458798.8539583,58798.3539,r,P48+ZTF,PS1,18.81724499383262,0.11175586266725704,18.644256361845173,0.11175586266725714,18.931411368012547,1.2656028824150014e-27,1.3026971127849971e-28,-18.04574363815483,0.11175586266725714,10.8070909337421,forced
2458798.8544097,58798.3544,r,P48+ZTF,PS1,19.14234069570084,0.12259834855155224,18.969352063713394,0.1225983485515523,19.08021136801255,9.381216840759113e-28,1.0593012253259908e-28,-17.720647936286603,0.1225983485515523,9.85132168983489,forced
2458798.8548611,58798.3548,r,P48+ZTF,PS1,19.058233021294512,0.10649408320284956,18.885244389307058,0.10649408320284956,19.09931136801255,1.0136831892240675e-27,9.942678656332196e-29,-17.804755610692933,0.10649408320284956,11.3410598401351,forced
2458798.8553125,58798.3553,r,P48+ZTF,PS1,18.81680208977477,0.09747507471767178,18.643813457787324,0.09747507471767183,19.12831136801255,1.2661192647516365e-27,1.13669480111555e-28,-18.046186542212673,0.09747507471767183,12.3904062009904,forced
2458798.8557639,58798.3557,r,P48+ZTF,PS1,18.952535825054888,0.0977719181464562,18.77954719306744,0.09777191814645622,19.202411368012548,1.1173291334071908e-27,1.0061690132040401e-28,-17.910452806932557,0.09777191814645622,12.3527879284796,forced
2458798.8562037004,58798.3562,r,P48+ZTF,PS1,18.911937642516246,0.10200842286496374,18.738949010528792,0.10200842286496377,19.17181136801255,1.1598995923203274e-27,1.0897631264002033e-28,-17.951050989471206,0.10200842286496377,11.839765151772196,forced
2458798.8566551004,58798.3566,r,P48+ZTF,PS1,18.998227634000035,0.1073871862736942,18.825239002012587,0.1073871862736942,19.139911368012548,1.0712834587360146e-27,1.0595770485597812e-28,-17.864760997987414,0.1073871862736942,11.246740063993098,forced
2458798.8571181,58798.3571,r,P48+ZTF,PS1,18.98738866360177,0.1028023397810163,18.81440003161432,0.10280233978101633,19.14671136801255,1.0820317074379802e-27,1.024515814747584e-28,-17.87559996838568,0.10280233978101633,11.748329588573,forced
2458798.8575694,58798.3575,r,P48+ZTF,PS1,18.968678021785184,0.0951393099277082,18.795689389797737,0.09513930992770823,19.19571136801255,1.1008401075422485e-27,9.64628127102431e-29,-17.894310610202265,0.09513930992770823,12.694603010486,forced
2458798.8580208,58798.358,r,P48+ZTF,PS1,18.944552997929478,0.0966201843773028,18.771564365942023,0.09662018437730284,19.20831136801255,1.1255745209123328e-27,1.0016541519417322e-28,-17.91843563405798,0.09662018437730284,12.500035867325002,forced
2458798.8584722,58798.3584,r,P48+ZTF,PS1,19.085933986727905,0.10716850163612404,18.91294535474045,0.10716850163612407,19.25691136801255,9.881476863049592e-28,9.753594517012195e-29,-17.777054645259547,0.10716850163612407,11.2696898042357,forced
2458798.8589236,58798.3589,r,P48+ZTF,PS1,18.814228588136576,0.08521838726287911,18.64123995614913,0.08521838726287911,19.22621136801255,1.2691238847114005e-27,9.961230934175118e-29,-18.04876004385087,0.08521838726287911,14.1724786048602,forced
2458798.859375,58798.3593,r,P48+ZTF,PS1,18.867694507501444,0.08231807730789885,18.694705875513996,0.08231807730789885,19.231711368012547,1.208141074581971e-27,9.159853925884479e-29,-17.995294124486,0.08231807730789885,14.671817050663199,forced
2458798.8598264,58798.3598,r,P48+ZTF,PS1,19.044397111014,0.100445248259716,18.871408479026552,0.100445248259716,19.23401136801255,1.026683561298083e-27,9.498208197057279e-29,-17.81859152097345,0.100445248259716,12.024020958174301,forced
2458798.8602778,58798.3602,r,P48+ZTF,PS1,18.758535287618425,0.08436379093140957,18.58554665563097,0.08436379093140957,19.18381136801255,1.335922725536688e-27,1.038037646932876e-28,-18.104453344369023,0.08436379093140957,14.3160443229227,forced
2458798.8607292003,58798.3607,r,P48+ZTF,PS1,18.94827301147964,0.10185693524647783,18.77528437949219,0.10185693524647783,19.13471136801255,1.1217246101311458e-27,1.0523314086588968e-28,-17.914715620507806,0.10185693524647783,11.8573739461261,forced
2458798.8611806,58798.3611,r,P48+ZTF,PS1,18.724586905268378,0.08160519075144143,18.55159827328093,0.08160519075144143,19.091411368012547,1.378353745387026e-27,1.0359866404227485e-28,-18.138401726719067,0.08160519075144143,14.7999870976653,forced
2458798.8616319,58798.3616,r,P48+ZTF,PS1,18.99634929716965,0.10611706048222297,18.8233606651822,0.10611706048222294,19.075211368012546,1.0731383962096675e-27,1.0488578311869575e-28,-17.8666393348178,0.10611706048222294,11.3813534292742,forced
2458798.8620949,58798.362,r,P48+ZTF,PS1,18.89730930841226,0.10328621549268982,18.72432067642481,0.10328621549268986,19.09381136801255,1.1756328950201885e-27,1.1183809842870656e-28,-17.965679323575188,0.10328621549268986,11.693290963006802,forced
2458798.8625347,58798.3625,r,P48+ZTF,PS1,18.890239756085595,0.10235683110656804,18.717251124098144,0.10235683110656807,18.98251136801255,1.1833127673514835e-27,1.1155577620350563e-28,-17.97274887590185,0.10235683110656807,11.799464258193,forced
2458798.8629977,58798.3629,r,P48+ZTF,PS1,18.933521692561726,0.13745375948841793,18.760533060574275,0.13745375948841793,18.80371136801255,1.1370688855334975e-27,1.4395245588103298e-28,-17.929466939425726,0.13745375948841793,8.78663322646779,forced
2458798.8634491,58798.3634,r,P48+ZTF,PS1,18.757558486532226,0.18034245087241768,18.584569854544775,0.18034245087241774,18.327611368012548,1.3371251520021023e-27,2.2209854104380007e-28,-18.105430145455227,0.18034245087241774,6.697013178989482,forced
2458798.8639005,58798.3639,r,P48+ZTF,PS1,19.19049444871957,0.7125074305765409,19.017505816732122,0.7125074305765409,17.164611368012544,8.974239866211848e-28,5.8892874350419305e-28,-17.67249418326788,0.7125074305765409,1.69507814009261,forced
2458798.8643519,58798.3643,r,P48+ZTF,PS1,20.63688665054368,5.399057602821297,20.46389801855623,5.399057602821297,16.31921136801255,2.368322236099843e-28,1.177699345265372e-27,-16.22610198144377,5.399057602821297,0.223697515209456,forced
2458798.8648032,58798.3648,r,P48+ZTF,PS1,18.85434663525989,0.18406468360699307,18.681358003272447,0.1840646836069931,18.24351136801255,1.2230854469526474e-27,2.0734947847466167e-28,-18.008641996727555,0.1840646836069931,6.56158338773229,forced
2458798.8652546,58798.3652,r,P48+ZTF,PS1,19.010165658942466,0.15299559674553387,18.83717702695501,0.15299559674553392,18.691911368012548,1.0595688673713364e-27,1.49308248583808e-28,-17.852822973044983,0.15299559674553392,7.8940557500659,forced
